#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  24
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  14
#! SET periodic_psi true
   -3.141592654   -3.141592654  172.975287271  -52.940256012   12.729919762
   -2.879793266   -3.141592654  154.538691441  -46.481511209    8.424701933
   -2.617993878   -3.141592654  136.782576858  -42.542411286    5.982644544
   -2.356194490   -3.141592654  121.457052669  -40.028519808    3.951489128
   -2.094395102   -3.141592654  112.026065859  -19.171346965    2.041921361
   -1.832595715   -3.141592654  114.827985771   23.253850026    2.188861091
   -1.570796327   -3.141592654  134.041276023   24.623518784    3.452538276
   -1.308996939   -3.141592654  158.930788151   22.963903592    5.874627397
   -1.047197551   -3.141592654  178.667655804   27.652418168    9.494982463
   -0.785398163   -3.141592654  191.484465116   39.541007809   14.109555848
   -0.523598776   -3.141592654  209.455245083   49.375770705   19.195161399
   -0.261799388   -3.141592654  204.579841635   37.944884585   20.939207500
    0.000000000   -3.141592654  159.559093618    1.869247868   14.137392952
    0.261799388   -3.141592654  156.021212656    1.204609136   16.444087702
    0.523598776   -3.141592654  157.349390432    6.788546572   18.786478420
    0.785398163   -3.141592654  159.635901888   12.396959438   20.118180063
    1.047197551   -3.141592654  163.122309373   13.143201401   20.631522676
    1.308996939   -3.141592654  165.897446068    8.108666934   20.352535725
    1.570796327   -3.141592654  167.649564338    6.181485809   19.304990864
    1.832595715   -3.141592654  169.673064796    7.125831847   17.515540242
    2.094395102   -3.141592654  198.225223244   -7.934197339   17.702601607
    2.356194490   -3.141592654  243.843083408  -51.708221846   26.189755334
    2.617993878   -3.141592654  218.504392318  -61.627782993   22.358005959
    2.879793266   -3.141592654  191.042349756  -60.975507777   17.440110274

   -3.141592654   -2.692793703  184.959866521  -60.383110474   10.387289972
   -2.879793266   -2.692793703  163.952761508  -52.691077220    6.884964384
   -2.617993878   -2.692793703  144.434090094  -47.253423824    4.796854333
   -2.356194490   -2.692793703  127.905892971  -43.330931196    2.725780162
   -2.094395102   -2.692793703  117.412022733  -20.423802686    1.404245033
   -1.832595715   -2.692793703  120.516865474   27.712226629    1.776858345
   -1.570796327   -2.692793703  140.563332492   30.719060431    2.307695995
   -1.308996939   -2.692793703  166.960937586   30.392090728    3.755246239
   -1.047197551   -2.692793703  189.293470816   36.071239427    7.156564303
   -0.785398163   -2.692793703  205.066915007   48.704423351   11.992681128
   -0.523598776   -2.692793703  226.334350895   58.842734483   16.979645394
   -0.261799388   -2.692793703  222.613609287   46.432937309   19.755847678
    0.000000000   -2.692793703  172.761107888    5.586215965   14.507454592
    0.261799388   -2.692793703  170.032166592    3.812666201   16.263663981
    0.523598776   -2.692793703  172.027120262    8.130364342   17.769162054
    0.785398163   -2.692793703  174.454581959   12.278150032   18.147855369
    1.047197551   -2.692793703  177.735254422   11.833705156   17.691830447
    1.308996939   -2.692793703  180.017442505    5.616413923   16.582033217
    1.570796327   -2.692793703  181.020743853    2.801676828   14.892993329
    1.832595715   -2.692793703  182.097359632    2.868448801   12.665151682
    2.094395102   -2.692793703  211.380411826  -13.751041568   11.725106024
    2.356194490   -2.692793703  262.969686493  -61.488790245   20.038124565
    2.617993878   -2.692793703  235.864272464  -71.078600127   17.887442624
    2.879793266   -2.692793703  205.629297322  -69.571606390   14.289743191

   -3.141592654   -2.243994753  189.153398572  -64.148047205    5.600886470
   -2.879793266   -2.243994753  166.992493478  -55.386020280    4.121881703
   -2.617993878   -2.243994753  146.694237291  -48.814426710    2.155065895
   -2.356194490   -2.243994753  129.121708172  -44.257977330    0.288549737
   -2.094395102   -2.243994753  118.276651181  -20.351795994    0.009760330
   -1.832595715   -2.243994753  121.632340745   31.074133109    0.636994809
   -1.570796327   -2.243994753  141.743510402   35.402129665    0.320347162
   -1.308996939   -2.243994753  168.529581785   36.190419896    0.410807467
   -1.047197551   -2.243994753  192.219303025   42.520762213    2.751858570
   -0.785398163   -2.243994753  210.048139682   55.228919982    6.750605651
   -0.523598776   -2.243994753  233.321096753   65.211763950   10.496279905
   -0.261799388   -2.243994753  231.055942389   52.215187420   15.131439249
    0.000000000   -2.243994753  179.583002745    7.984848171   12.716622989
    0.261799388   -2.243994753  177.319458402    5.235279695   13.411986337
    0.523598776   -2.243994753  179.630887371    8.245322645   13.664102922
    0.785398163   -2.243994753  181.887645967   10.940082309   12.837294958
    1.047197551   -2.243994753  184.660693625    9.418304576   11.272419982
    1.308996939   -2.243994753  186.209033292    2.438186954    9.273568656
    1.570796327   -2.243994753  186.300681623   -1.099234165    6.936150119
    1.832595715   -2.243994753  186.320736006   -1.650478420    4.377982625
    2.094395102   -2.243994753  214.957561975  -18.357673451    2.103429198
    2.356194490   -2.243994753  270.027704824  -67.842212418    8.699136073
    2.617993878   -2.243994753  242.497832908  -76.678393674    8.808526834
    2.879793266   -2.243994753  211.161397368  -74.202586442    7.551824178

   -3.141592654   -1.795195802  191.294158786  -63.690179305   -1.046983742
   -2.879793266   -1.795195802  169.422449974  -53.687862475   -0.739514559
   -2.617993878   -1.795195802  148.025840910  -47.100028200   -1.883940736
   -2.356194490   -1.795195802  129.454956669  -42.654560208   -3.291420877
   -2.094395102   -1.795195802  118.876938861  -18.533520857   -2.672667712
   -1.832595715   -1.795195802  122.682146630   34.670604703   -1.981458127
   -1.570796327   -1.795195802  142.552374702   39.835987216   -3.180743358
   -1.308996939   -1.795195802  169.064747984   41.328822573   -4.448214535
   -1.047197551   -1.795195802  193.500268140   47.704900569   -3.363498816
   -0.785398163   -1.795195802  212.737989599   59.798605833   -0.325267400
   -0.523598776   -1.795195802  237.093646631   69.138952684    1.917921220
   -0.261799388   -1.795195802  237.802751067   54.617946797    7.180334952
    0.000000000   -1.795195802  186.252876276    7.310645881    7.870105685
    0.261799388   -1.795195802  183.753287934    3.664034306    7.803966813
    0.523598776   -1.795195802  185.602227197    5.484867397    7.130070522
    0.785398163   -1.795195802  186.964979793    6.919973291    5.488043119
    1.047197551   -1.795195802  188.578105439    4.729145879    3.225200674
    1.308996939   -1.795195802  188.868397313   -2.512619107    0.747081359
    1.570796327   -1.795195802  187.623756252   -6.448590328   -1.826679257
    1.832595715   -1.795195802  186.355360694   -6.178262832   -4.405747872
    2.094395102   -1.795195802  213.719463546  -21.599854394   -7.912278830
    2.356194490   -1.795195802  271.292949490  -71.270021214   -3.795204218
    2.617993878   -1.795195802  244.512909792  -78.650453514   -1.678156756
    2.879793266   -1.795195802  213.386452240  -74.814046398   -0.745821046

   -3.141592654   -1.346396852  182.981921633  -58.402991270   -5.310073855
   -2.879793266   -1.346396852  162.549214701  -47.923090197   -3.733404849
   -2.617993878   -1.346396852  141.514714862  -41.667302340   -4.479936733
   -2.356194490   -1.346396852  122.945274904  -37.822668220   -5.159390987
   -2.094395102   -1.346396852  113.385700767  -15.027922530   -3.972613222
   -1.832595715   -1.346396852  117.592977310   36.689166422   -3.365970648
   -1.570796327   -1.346396852  135.994685552   42.244282865   -5.054071312
   -1.308996939   -1.346396852  160.856511326   44.110628648   -7.276846971
   -1.047197551   -1.346396852  184.076882472   50.317269353   -6.960210846
   -0.785398163   -1.346396852  203.968079325   60.679995968   -5.119439375
   -0.523598776   -1.346396852  228.335516405   68.352104302   -4.241333959
   -0.261799388   -1.346396852  231.850762405   53.014383630    1.197421101
    0.000000000   -1.346396852  183.398971428    5.099613586    3.629077854
    0.261799388   -1.346396852  180.655544887    0.812141555    2.930902651
    0.523598776   -1.346396852  181.695481439    1.312534832    1.625574049
    0.785398163   -1.346396852  181.798824178    1.588091072   -0.424173353
    1.047197551   -1.346396852  181.857147829   -1.374655267   -2.903404761
    1.308996939   -1.346396852  180.614085914   -8.095606333   -5.403826371
