#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  124
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  83
#! SET periodic_psi true
   -3.141592654   -3.141592654   61.653856295   43.678860059  -17.784471694
   -3.090921804   -3.141592654   63.797902351   40.078925694  -17.334849949
   -3.040250955   -3.141592654   65.744091523   35.887645911  -16.789597935
   -2.989580106   -3.141592654   67.473688204   31.233489246  -16.169794634
   -2.938909257   -3.141592654   68.946045526   26.145857267  -15.518372245
   -2.888238407   -3.141592654   70.148680948   20.917272909  -14.970294710
   -2.837567558   -3.141592654   71.089324708   15.646757773  -14.442341883
   -2.786896709   -3.141592654   71.772630549   10.778290442  -14.099949731
   -2.736225860   -3.141592654   72.215276951    6.472331745  -13.773423352
   -2.685555010   -3.141592654   72.473178558    3.129683832  -13.640781273
   -2.634884161   -3.141592654   72.552828785    0.437765767  -13.652510989
   -2.584213312   -3.141592654   72.532239282   -1.621611631  -13.751936098
   -2.533542463   -3.141592654   72.410555393   -3.263315461  -13.998432389
   -2.482871613   -3.141592654   72.214747216   -4.575245674  -14.426280144
   -2.432200764   -3.141592654   71.960976860   -5.606751694  -14.999394335
   -2.381529915   -3.141592654   71.657178549   -6.630780727  -15.581491460
   -2.330859066   -3.141592654   71.294234870   -7.697021046  -16.247868138
   -2.280188216   -3.141592654   70.895884067   -8.409755052  -16.945213277
   -2.229517367   -3.141592654   70.441305183   -8.932945431  -17.644628801
   -2.178846518   -3.141592654   69.975360604   -9.333348350  -18.292298678
   -2.128175669   -3.141592654   69.499586059   -9.350130845  -18.899609609
   -2.077504819   -3.141592654   69.036313083   -9.074367958  -19.459937357
   -2.026833970   -3.141592654   68.575300422   -8.665756675  -20.043110573
   -1.976163121   -3.141592654   68.129975601   -8.495287670  -20.518287101
   -1.925492272   -3.141592654   67.697522788   -8.316001637  -20.996280533
   -1.874821422   -3.141592654   67.270504744   -8.375350354  -21.365421410
   -1.824150573   -3.141592654   66.839084265   -8.475969007  -21.751336611
   -1.773479724   -3.141592654   66.398988290   -8.611118344  -22.087141910
   -1.722808875   -3.141592654   65.950713184   -8.700030577  -22.349067175
   -1.672138025   -3.141592654   65.497159303   -8.459396384  -22.622789304
   -1.621467176   -3.141592654   65.061440848   -8.282792379  -22.960288942
   -1.570796327   -3.141592654   64.649919674   -8.096099285  -23.361527937
   -1.520125478   -3.141592654   64.224449083   -8.048484808  -23.872392270
   -1.469454628   -3.141592654   63.790102797   -8.619471828  -24.487882008
   -1.418783779   -3.141592654   63.307932807   -9.884057555  -25.361918812
   -1.368112930   -3.141592654   62.735061661  -12.156319911  -26.529540356
   -1.317442081   -3.141592654   62.022865498  -15.475266581  -28.018034725
   -1.266771231   -3.141592654   61.125078159  -19.705123708  -29.882698238
   -1.216100382   -3.141592654   59.992221025  -24.791399917  -32.045364002
   -1.165429533   -3.141592654   58.577527362  -30.379391598  -34.470484932
   -1.114758684   -3.141592654   56.868971004  -36.127564721  -37.069675351
   -1.064087834   -3.141592654   54.874958573  -41.911094016  -39.684324023
   -1.013416985   -3.141592654   52.592410174  -47.261154159  -42.274290305
   -0.962746136   -3.141592654   50.054671149  -52.160460376  -44.598069961
   -0.912075287   -3.141592654   47.280880962  -56.313178311  -46.632252803
   -0.861404437   -3.141592654   44.318124108  -59.687005808  -48.188770741
   -0.810733588   -3.141592654   41.203485316  -62.256738011  -49.248323953
   -0.760062739   -3.141592654   37.985890889  -63.799891470  -49.746454093
   -0.709391890   -3.141592654   34.714690113  -64.381190675  -49.513217305
   -0.658721040   -3.141592654   31.443423158  -63.891670652  -48.712805775
   -0.608050191   -3.141592654   28.220302585  -62.104844926  -47.296036058
   -0.557379342   -3.141592654   25.116682556  -59.532040733  -45.428361666
   -0.506708493   -3.141592654   22.167270930  -56.033852634  -43.117260929
   -0.456037643   -3.141592654   19.416749618  -51.872329274  -40.438513305
   -0.405366794   -3.141592654   16.887664486  -47.311538847  -37.487464831
   -0.354695945   -3.141592654   14.594712067  -42.451181600  -34.275105416
   -0.304025096   -3.141592654   12.556368435  -37.479115798  -30.939131237
   -0.253354246   -3.141592654   10.771437768  -32.581390021  -27.497408338
   -0.202683397   -3.141592654    9.239262507  -27.568364673  -23.889896993
   -0.152012548   -3.141592654    7.965466362  -22.427396226  -20.180630470
   -0.101341699   -3.141592654    6.964678287  -17.065760192  -16.425871041
   -0.050670849   -3.141592654    6.253792711  -11.152995479  -12.550484176
    0.000000000   -3.141592654    5.845203033   -4.770627567   -8.587809197
    0.050670849   -3.141592654    5.774044881    2.050386726   -4.591830853
    0.101341699   -3.141592654    6.062287068    9.317769675   -0.498549571
    0.152012548   -3.141592654    6.724751257   16.947122310    3.508945626
    0.202683397   -3.141592654    7.796202099   25.037050024    7.518818299
    0.253354246   -3.141592654    9.273334885   33.132645156   11.335552032
    0.304025096   -3.141592654   11.160140335   40.944937575   14.946595472
    0.354695945   -3.141592654   13.427929879   48.251034101   18.219820771
    0.405366794   -3.141592654   16.068855130   54.961391922   21.040266336
    0.456037643   -3.141592654   19.009719206   60.460200396   23.407160898
    0.506708493   -3.141592654   22.184393604   64.409743539   25.145213120
    0.557379342   -3.141592654   25.526717130   66.581983355   26.286496875
    0.608050191   -3.141592654   28.921505198   66.688826164   26.776256586
    0.658721040   -3.141592654   32.267087574   64.666107992   26.691287904
    0.709391890   -3.141592654   35.459309058   60.504407926   26.061492340
    0.760062739   -3.141592654   38.389421110   54.538715412   24.994352696
