   3.2583121602    0.3403378886   -0.5002844658
   3.0218247643    1.3673678279   -1.3402844658
   2.3394934022    2.3065163784   -1.3402844658
  -0.1142191606    1.3942525395    2.4516445117
   0.4064413263    2.2960629564    2.2139697947
  -0.6348796476    2.2960629564    2.2139697947
  -1.3429969329    2.8123376837   -1.4447310128
   0.4064413263    2.2960629564   -2.1106807713
  -0.6348796476    2.2960629564   -2.1106807713
  -0.1142191606    1.3942525395   -2.3483554883
  -1.2422388935    0.5933095641    2.4396564957
  -1.7628993804    1.4951199810    2.2019817787
  -2.2835598673    0.5933095641    2.2019817787
  -3.0426272470    0.0646678459    1.5360320202
  -3.0426272470    0.0646678459   -1.4567190287
  -1.7628993804    1.4951199810   -2.1226687872
  -2.2835598673    0.5933095641   -2.1226687872
  -1.2422388935    0.5933095641   -2.3603435043
  -1.0703163066   -0.7801060772    2.3878996630
  -2.1116372805   -0.7801060772    2.1502249460
  -1.5909767936   -1.6819164941    2.1502249460
  -1.3373552370   -2.6374026339    1.4842751875
  -2.8707046602   -0.2514643591   -1.5084758615
  -1.3373552370   -2.6374026339   -1.5084758615
  -2.1116372805   -0.7801060772   -2.1744256200
  -1.5909767936   -1.6819164941   -2.1744256200
  -1.0703163066   -0.7801060772   -2.4121003370
   0.1120499630   -1.3677736303    2.3493353794
  -0.4086105239   -2.2695840472    2.1116606624
   0.6327104500   -2.2695840472    2.1116606624
  -1.1167278092   -2.7858587745    1.4457109038
  -0.1549889673   -3.2250701870    1.4457109038
   0.8915328481   -3.0746030657    1.4457109038
  -1.3468083029   -3.1971240340    0.4833856209
  -0.4086105239   -3.6489362718    0.4833856209
   0.6327104500   -3.6489362718    0.4833856209
   1.5709082289   -3.1971240340    0.4833856209
  -1.3468083029   -3.1971240340   -0.5847148621
  -0.4086105239   -3.6489362718   -0.5847148621
   0.6327104500   -3.6489362718   -0.5847148621
   1.5709082289   -3.1971240340   -0.5847148621
  -1.1167278092   -2.7858587745   -1.5470401451
  -0.1549889673   -3.2250701870   -1.5470401451
   0.8915328481   -3.0746030657   -1.5470401451
  -0.4086105239   -2.2695840472   -2.2129899036
   0.6327104500   -2.2695840472   -2.2129899036
   0.1120499630   -1.3677736303   -2.4506646206
   1.1829282159   -0.5945273506    2.3611804170
   2.2242491898   -0.5945273506    2.1235057000
   1.7035887028   -1.4963377675    2.1235057000
   1.9624111010   -2.3013567860    1.4575559415
   2.2242491898   -0.5945273506   -2.2011448659
   1.7035887028   -1.4963377675   -2.2011448659
   1.1829282159   -0.5945273506   -2.4388195830
   1.1290301892    0.7886089733    2.4115345657
   2.1703511631    0.7886089733    2.1738598486
   1.6496906762    1.6904193902    2.1738598486
   2.1703511631    0.7886089733   -2.1507907173
   1.6496906762    1.6904193902   -2.1507907173
   1.1290301892    0.7886089733   -2.3884654343
   0.2779947202    3.2972266374    1.7541082600
  -0.6820052798    3.2972266374    1.7541082600
   1.1432029171    3.4431932139    1.0513394848
   0.3118185295    4.0472293286    1.0513394848
  -0.7158290891    4.0472293286    1.0513394848
  -1.5472134767    3.4431932139    1.0513394848
   1.4607634955    3.4258422498    0.0913394848
   0.7579947202    4.1286110251    0.0913394848
  -0.2020052798    4.3858422498    0.0913394848
  -1.1620052798    4.1286110251    0.0913394848
  -1.8647740551    3.4258422498    0.0913394848
   1.1432029171    3.4431932139   -0.8686605152
   0.3118185295    4.0472293286   -0.8686605152
  -0.7158290891    4.0472293286   -0.8686605152
  -1.5472134767    3.4431932139   -0.8686605152
   0.2779947202    3.2972266374   -1.5714292905
  -0.6820052798    3.2972266374   -1.5714292905
  -2.7096095701    1.8475698696    1.7321999806
  -3.1896095701    1.0161854820    1.7321999806
  -2.7434333793    2.5975725608    1.0294312053
  -3.5748177670    1.9935364461    1.0294312053
  -3.8923783453    1.0161854820    1.0294312053
  -3.5748177670    0.0388345179    1.0294312053
  -2.2296095701    2.9361854820    0.0694312053
  -3.1896095701    2.6789542573    0.0694312053
  -3.8923783453    1.9761854820    0.0694312053
  -4.1496095701    1.0161854820    0.0694312053
  -3.8923783453    0.0561854820    0.0694312053
  -2.7434333793    2.5975725608   -0.8905687947
  -3.5748177670    1.9935364461   -0.8905687947
  -3.8923783453    1.0161854820   -0.8905687947
  -3.5748177670    0.0388345179   -0.8905687947
  -2.7096095701    1.8475698696   -1.5933375699
  -3.1896095701    1.0161854820   -1.5933375699
  -2.8859632723   -1.4336378318    1.6399220065
  -2.4059632723   -2.2650222194    1.6399220065
  -3.2711714692   -0.4562868677    0.9371532312
  -3.5887320476   -1.4336378318    0.9371532312
  -3.2711714692   -2.4109887959    0.9371532312
  -2.4397870816   -3.0150249106    0.9371532312
  -1.4121394630   -3.0150249106    0.9371532312
  -3.5887320476   -0.4736378318   -0.0228467688
  -3.8459632723   -1.4336378318   -0.0228467688
  -3.5887320476   -2.3936378318   -0.0228467688
  -2.8859632723   -3.0964066071   -0.0228467688
  -1.9259632723   -3.3536378318   -0.0228467688
  -3.2711714692   -0.4562868677   -0.9828467688
  -3.5887320476   -1.4336378318   -0.9828467688
  -3.2711714692   -2.4109887959   -0.9828467688
  -2.4397870816   -3.0150249106   -0.9828467688
  -1.4121394630   -3.0150249106   -0.9828467688
  -2.8859632723   -1.4336378318   -1.6856155441
  -2.4059632723   -2.2650222194   -1.6856155441
   3.0934650616   -1.0993005030    1.5917819664
   2.6134650616   -1.9306848906    1.5917819664
   3.7962338369   -1.0993005030    0.8890131911
   3.4786732585   -0.1219495389    0.8890131911
   2.6472888709   -2.6806875818    0.8890131911
   3.4786732585   -2.0766514671    0.8890131911
   4.0534650616   -1.0993005030   -0.0709868089
   3.7962338369   -0.1393005030   -0.0709868089
   2.1334650616   -3.0193005030   -0.0709868089
   3.0934650616   -2.7620692783   -0.0709868089
   3.7962338369   -2.0593005030   -0.0709868089
   3.7962338369   -1.0993005030   -1.0309868089
   3.4786732585   -0.1219495389   -1.0309868089
   2.6472888709   -2.6806875818   -1.0309868089
   3.4786732585   -2.0766514671   -1.0309868089
   3.0934650616   -1.0993005030   -1.7337555842
   2.6134650616   -1.9306848906   -1.7337555842
   2.9943455404    1.3673678279    1.6816328600
   2.5143455404    2.1987522155    1.6816328600
   3.6971143157    1.3673678279    0.9788640848
   3.3795537373    2.3447187919    0.9788640848
   2.5481693497    2.9487549067    0.9788640848
   3.3795537373    0.3900168638    0.9788640848
   3.9543455404    1.3673678279    0.0188640848
   3.6971143157    2.3273678279    0.0188640848
   2.9943455404    3.0301366031    0.0188640848
   2.0343455404    3.2873678279    0.0188640848
   3.6971143157    0.4073678279    0.0188640848
   3.6971143157    1.3673678279   -0.9411359152
   3.3795537373    2.3447187919   -0.9411359152
   2.5481693497    2.9487549067   -0.9411359152
   3.3795537373    0.3900168638   -0.9411359152
   2.9943455404    1.3673678279   -1.6439046905
   2.5143455404    2.1987522155   -1.6439046905
  -0.1142191606    1.3942525395    2.7516445117
   0.4024034731    2.2890691894    2.5461192495
  -0.6308417943    2.2890691894    2.5461192495
   0.6788863256    3.1309113107    1.9608328209
  -1.3644716180    2.8371207915    1.9608328209
   0.6788863256    3.1309113107   -1.8575437975
  -1.3644716180    2.8371207915   -1.8575437975
   0.4024034731    2.2890691894   -2.4428302261
  -0.6308417943    2.2890691894   -2.4428302261
  -0.1142191606    1.3942525395   -2.6483554883
  -1.2422388935    0.5933095641    2.7396564957
  -1.7588615272    1.4881262140    2.5341312335
  -2.2754841609    0.5933095641    2.5341312335
  -3.0740916615    0.0554290603    1.9488448049
  -2.4924913509    2.0361778161   -1.8695318135
  -3.0740916615    0.0554290603   -1.8695318135
  -1.7588615272    1.4881262140   -2.4548182421
  -2.2754841609    0.5933095641   -2.4548182421
  -1.2422388935    0.5933095641   -2.6603435043
  -1.0703163066   -0.7801060772    2.6878996630
  -2.1035615740   -0.7801060772    2.4823744008
  -1.5869389403   -1.6749227271    2.4823744008
  -1.3420221321   -2.6698616023    1.8970879722
  -2.9021690746   -0.2422255734   -1.9212886462
  -1.3420221321   -2.6698616023   -1.9212886462
  -2.1035615740   -0.7801060772   -2.5065750748
  -1.5869389403   -1.6749227271   -2.5065750748
  -1.0703163066   -0.7801060772   -2.7121003370
   0.1120499630   -1.3677736303    2.6493353794
  -0.4045726707   -2.2625902802    2.4438101172
   0.6286725967   -2.2625902802    2.4438101172
  -1.1382024944   -2.8106418823    1.8585236886
  -0.1596558624   -3.2575291553    1.8585236886
   0.9051554493   -3.1044324015    1.8585236886
  -1.4432295970   -3.3180325125    0.9825806468
  -0.4430228854   -3.7997066784    0.9825806468
   0.6671228114   -3.7997066784    0.9825806468
   1.6673295230   -3.3180325125    0.9825806468
  -0.9211953044   -3.8622483681   -0.0506646206
   0.1120499630   -4.0677736303   -0.0506646206
   1.1452952304   -3.8622483681   -0.0506646206
   2.0212382722   -3.2769619395   -0.0506646206
  -1.4432295970   -3.3180325125   -1.0839098880
  -0.4430228854   -3.7997066784   -1.0839098880
   0.6671228114   -3.7997066784   -1.0839098880
   1.6673295230   -3.3180325125   -1.0839098880
  -1.1382024944   -2.8106418823   -1.9598529298
  -0.1596558624   -3.2575291553   -1.9598529298
   0.9051554493   -3.1044324015   -1.9598529298
  -0.4045726707   -2.2625902802   -2.5451393584
   0.6286725967   -2.2625902802   -2.5451393584
   0.1120499630   -1.3677736303   -2.7506646206
   1.1829282159   -0.5945273506    2.6611804170
   2.2161734833   -0.5945273506    2.4556551548
   1.6995508496   -1.4893440005    2.4556551548
   3.0921165251   -0.5945273506    1.8703687263
   1.9760337022   -2.3311861218    1.8703687263
   3.0921165251   -0.5945273506   -1.9480078922
   1.9760337022   -2.3311861218   -1.9480078922
   2.2161734833   -0.5945273506   -2.5332943207
   1.6995508496   -1.4893440005   -2.5332943207
   1.1829282159   -0.5945273506   -2.7388195830
   1.1290301892    0.7886089733    2.7115345657
   2.1622754566    0.7886089733    2.5060093034
   1.6456528229    1.6834256232    2.5060093034
   3.0382184984    0.7886089733    1.9207228749
   1.9221356755    2.5252677445    1.9207228749
   3.0382184984    0.7886089733   -1.8976537435
   1.9221356755    2.5252677445   -1.8976537435
   2.1622754566    0.7886089733   -2.4829401721
   1.6456528229    1.6834256232   -2.4829401721
   1.1290301892    0.7886089733   -2.6884654343
   0.3379947202    3.4011496859    1.9619543569
  -0.7420052798    3.4011496859    1.9619543569
   1.3716560900    3.4771730034    1.1713394848
   0.5750762217    4.1674133885    1.1713394848
  -0.4682215328    4.3174169598    1.1713394848
  -1.4269975079    3.8795586432    1.1713394848
  -1.9968471060    2.9928553606    1.1713394848
   1.0250145732    4.2434874001    0.0913394848
   0.0583539496    4.6100934179    0.0913394848
  -0.9679518358    4.4854773340    0.0913394848
  -1.8187884958    3.8981871916    0.0913394848
   1.3716560900    3.4771730034   -0.9886605152
   0.5750762217    4.1674133885   -0.9886605152
  -0.4682215328    4.3174169598   -0.9886605152
  -1.4269975079    3.8795586432   -0.9886605152
   0.3379947202    3.4011496859   -1.7792753874
  -0.7420052798    3.4011496859   -1.7792753874
  -2.7696095701    1.9514929181    1.9400460775
  -3.3096095701    1.0161854820    1.9400460775
  -2.4958258231    2.8677601920    1.1494312053
  -3.4546017982    2.4299018754    1.1494312053
  -4.0244513962    1.5431985928    1.1494312053
  -4.0244513962    0.4891723712    1.1494312053
  -2.9955561261    3.0358205662    0.0694312053
  -3.8463927861    2.4485304238    0.0694312053
  -4.3268438957    1.5331073169    0.0694312053
  -4.3268438957    0.4992636471    0.0694312053
  -3.8463927861   -0.4161594598    0.0694312053
  -2.4958258231    2.8677601920   -1.0105687947
  -3.4546017982    2.4299018754   -1.0105687947
  -4.0244513962    1.5431985928   -1.0105687947
  -4.0244513962    0.4891723712   -1.0105687947
  -2.7696095701    1.9514929181   -1.8011836668
  -3.3096095701    1.0161854820   -1.8011836668
  -3.0059632723   -1.4336378318    1.8477681034
  -2.4659632723   -2.3689452679    1.8477681034
  -3.7208050985   -0.9066247210    1.0571532312
  -3.7208050985   -1.9606509426    1.0571532312
  -3.1509555004   -2.8473542252    1.0571532312
  -2.1921795253   -3.2852125418    1.0571532312
  -4.0231975979   -0.9167159970   -0.0228467688
  -4.0231975979   -1.9505596667   -0.0228467688
  -3.5427464883   -2.8659827736   -0.0228467688
  -2.6919098283   -3.4532729160   -0.0228467688
  -1.6656040429   -3.5778889999   -0.0228467688
  -3.7208050985   -0.9066247210   -1.1028467688
  -3.7208050985   -1.9606509426   -1.1028467688
  -3.1509555004   -2.8473542252   -1.1028467688
  -2.1921795253   -3.2852125418   -1.1028467688
  -3.0059632723   -1.4336378318   -1.8934616410
  -2.4659632723   -2.3689452679   -1.8934616410
   3.2134650616   -1.0993005030    1.7996280633
   2.6734650616   -2.0346079391    1.7996280633
   4.0040799338   -1.0993005030    1.0090131911
   3.7071264314   -0.0879697493    1.0090131911
   2.9105465631   -2.8008716417    1.0090131911
   3.7071264314   -2.1106312566    1.0090131911
   4.2934650616   -1.0993005030   -0.0709868089
   4.0460500770   -0.0954984514   -0.0709868089
   2.3938242910   -3.2435516710   -0.0709868089
   3.3604849146   -2.8769456533   -0.0709868089
   4.0460500770   -2.1031025546   -0.0709868089
   4.0040799338   -1.0993005030   -1.1509868089
   3.7071264314   -0.0879697493   -1.1509868089
   2.9105465631   -2.8008716417   -1.1509868089
   3.7071264314   -2.1106312566   -1.1509868089
   3.2134650616   -1.0993005030   -1.9416016811
   2.6734650616   -2.0346079391   -1.9416016811
   3.1143455404    1.3673678279    1.8894789569
   2.5743455404    2.3026752640    1.8894789569
   3.9049604126    1.3673678279    1.0988640848
   3.6080069102    2.3786985815    1.0988640848
   2.8114270419    3.0689389666    1.0988640848
   1.7681292874    3.2189425378    1.0988640848
   3.6080069102    0.3560370742    1.0988640848
   4.1943455404    1.3673678279    0.0188640848
   3.9469305558    2.3711698795    0.0188640848
   3.2613653934    3.1450129782    0.0188640848
   2.2947047698    3.5116189959    0.0188640848
   3.9469305558    0.3635657762    0.0188640848
   3.9049604126    1.3673678279   -1.0611359152
   3.6080069102    2.3786985815   -1.0611359152
   2.8114270419    3.0689389666   -1.0611359152
   1.7681292874    3.2189425378   -1.0611359152
   3.6080069102    0.3560370742   -1.0611359152
   3.1143455404    1.3673678279   -1.8517507874
   2.5743455404    2.3026752640   -1.8517507874
  -0.1142191606    1.3942525395    3.0516445117
   0.3988110543    2.2828469377    2.8707223741
  -0.6272493756    2.2828469377    2.8707223741
   0.6868517091    3.1483530674    2.3497778411
  -0.3886538048    3.3029874154    2.3497778411
  -1.3770282582    2.8516119267    2.3497778411
   1.6242331500    3.3249994321    1.5516445117
   0.6868517091    3.1483530674   -2.2464888177
  -0.3886538048    3.3029874154   -2.2464888177
  -1.3770282582    2.8516119267   -2.2464888177
   0.3988110543    2.2828469377   -2.7674333507
  -0.6272493756    2.2828469377   -2.7674333507
  -0.1142191606    1.3942525395   -2.9483554883
  -1.2422388935    0.5933095641    3.0396564957
  -1.7552691085    1.4819039623    2.8587343581
  -2.2682993234    0.5933095641    2.8587343581
  -2.5050479910    2.0506689514    2.3377898251
  -3.0924894785    1.1365921544    2.3377898251
  -3.0924894785    0.0500269737    2.3377898251
  -2.5412769991    2.8433095641   -1.4603435043
  -2.5050479910    2.0506689514   -2.2584768336
  -3.0924894785    1.1365921544   -2.2584768336
  -3.0924894785    0.0500269737   -2.2584768336
  -1.7552691085    1.4819039623   -2.7794213666
  -2.2682993234    0.5933095641   -2.7794213666
  -1.2422388935    0.5933095641   -2.9603435043
  -1.0703163066   -0.7801060772    2.9878996630
  -2.0963767366   -0.7801060772    2.8069775254
  -1.5833465216   -1.6687004754    2.8069775254
  -2.9205668917   -1.3233886676    2.2860329924
  -2.3331254042   -2.2374654645    2.2860329924
  -1.3447509508   -2.6888409532    2.2860329924
  -2.9205668917   -0.2368234869   -2.3102336664
  -2.9205668917   -1.3233886676   -2.3102336664
  -2.3331254042   -2.2374654645   -2.3102336664
  -2.0963767366   -0.7801060772   -2.8311781994
  -1.5833465216   -1.6687004754   -2.8311781994
  -1.0703163066   -0.7801060772   -3.0121003370
   0.1120499630   -1.3677736303    2.9493353794
  -0.4009802520   -2.2563680285    2.7684132417
   0.6250801780   -2.2563680285    2.7684132417
  -1.1507591345   -2.8251330175    2.2474687087
  -0.1623846811   -3.2765085062    2.2474687087
   0.9131208327   -3.1218741582    2.2474687087
  -1.1869881427   -3.6177736303    1.4493353794
  -0.1595229508   -3.9516173083    1.4493353794
   0.9148996650   -3.8386909409    1.4493353794
   1.8505022737   -3.2985205229    1.4493353794
  -0.6964663400   -4.2094136816    0.4702799124
   0.3846497503   -4.3095938405    0.4702799124
   1.4289497288   -4.0124648789    0.4702799124
  -0.6964663400   -4.2094136816   -0.5716091536
   0.3846497503   -4.3095938405   -0.5716091536
   1.4289497288   -4.0124648789   -0.5716091536
  -1.1869881427   -3.6177736303   -1.5506646206
  -0.1595229508   -3.9516173083   -1.5506646206
   0.9148996650   -3.8386909409   -1.5506646206
   1.8505022737   -3.2985205229   -1.5506646206
  -1.1507591345   -2.8251330175   -2.3487979500
  -0.1623846811   -3.2765085062   -2.3487979500
   0.9131208327   -3.1218741582   -2.3487979500
  -0.4009802520   -2.2563680285   -2.8697424830
   0.6250801780   -2.2563680285   -2.8697424830
   0.1120499630   -1.3677736303   -3.0506646206
   1.1829282159   -0.5945273506    2.9611804170
   2.2089886459   -0.5945273506    2.7802582794
   1.6959584309   -1.4831217488    2.7802582794
   3.1112910449   -0.5945273506    2.2593137464
   1.9839990856   -2.3486278786    2.2593137464
   2.8051702584   -1.6370790069    2.2593137464
   3.1112910449   -0.5945273506   -2.3369529123
   1.9839990856   -2.3486278786   -2.3369529123
   2.8051702584   -1.6370790069   -2.3369529123
   2.2089886459   -0.5945273506   -2.8578974453
   1.6959584309   -1.4831217488   -2.8578974453
   1.1829282159   -0.5945273506   -3.0388195830
   1.1290301892    0.7886089733    3.0115345657
   2.1550906192    0.7886089733    2.8306124280
   1.6420604042    1.6772033715    2.8306124280
   3.0573930183    0.7886089733    2.3096678950
   2.7512722318    1.8311606296    2.3096678950
   1.9301010589    2.5427095013    2.3096678950
   1.9318798912    3.2595262840    1.5115345657
   1.9318798912    3.2595262840   -1.4884654343
   3.0573930183    0.7886089733   -2.2865987637
   2.7512722318    1.8311606296   -2.2865987637
   1.9301010589    2.5427095013   -2.2865987637
   2.1550906192    0.7886089733   -2.8075432967
   1.6420604042    1.6772033715   -2.8075432967
   1.1290301892    0.7886089733   -2.9884654343
  -0.7226657667    3.3676526667    2.2536647677
   0.5774776053    4.1726716852    1.5877150092
  -0.4690442101    4.3231388065    1.5877150092
  -1.4307830520    3.8839273940    1.5877150092
   1.2568529861    4.2951926535    0.6253897263
   0.3186552072    4.7470048913    0.6253897263
  -0.7226657667    4.7470048913    0.6253897263
  -1.6608635457    4.2951926535    0.6253897263
  -2.3101165534    3.4810551328    0.6253897263
   1.2568529861    4.2951926535   -0.4427107567
   0.3186552072    4.7470048913   -0.4427107567
  -0.7226657667    4.7470048913   -0.4427107567
  -1.6608635457    4.2951926535   -0.4427107567
  -2.3101165534    3.4810551328   -0.4427107567
   0.5774776053    4.1726716852   -1.4050360397
  -0.4690442101    4.3231388065   -1.4050360397
  -1.4307830520    3.8839273940   -1.4050360397
  -3.2709305439    1.0161854820    2.2317564883
  -2.4966485004    2.8734820387    1.5658067298
  -3.4583873423    2.4342706262    1.5658067298
  -4.0299979236    1.5448272002    1.5658067298
  -4.0299979236    0.4875437638    1.5658067298
  -2.7502700570    3.2973481235    0.6034814468
  -3.6884678360    2.8455358857    0.6034814468
  -4.3377208436    2.0313983650    0.6034814468
  -4.5694365593    1.0161854820    0.6034814468
  -4.3377208436    0.0009725990    0.6034814468
  -2.7502700570    3.2973481235   -0.4646190362
  -3.6884678360    2.8455358857   -0.4646190362
  -4.3377208436    2.0313983650   -0.4646190362
  -4.5694365593    1.0161854820   -0.4646190362
  -4.3377208436    0.0009725990   -0.4646190362
  -3.4583873423    2.4342706262   -1.4269443191
  -4.0299979236    1.5448272002   -1.4269443191
  -4.0299979236    0.4875437638   -1.4269443191
  -3.7263516258   -0.9049961136    1.4735287557
  -3.7263516258   -1.9622795500    1.4735287557
  -3.1547410445   -2.8517229760    1.4735287557
  -2.1930022027   -3.2909343885    1.4735287557
  -4.2657902615   -1.4336378318    0.5112034727
  -4.0340745459   -2.4488507148    0.5112034727
  -3.3848215382   -3.2629882355    0.5112034727
  -2.4466237592   -3.7148004733    0.5112034727
  -4.2657902615   -1.4336378318   -0.5568970103
  -4.0340745459   -2.4488507148   -0.5568970103
  -3.3848215382   -3.2629882355   -0.5568970103
  -2.4466237592   -3.7148004733   -0.5568970103
  -3.7263516258   -0.9049961136   -1.5192222933
  -3.7263516258   -1.9622795500   -1.5192222933
  -3.1547410445   -2.8517229760   -1.5192222933
  -2.1930022027   -3.2909343885   -1.5192222933
  -2.4466237592   -2.3354482487   -2.1851720518
   4.0098606196   -1.0993005030    1.4253887155
   2.9129479467   -2.8061299384    1.4253887155
   3.7119894537   -2.1137565313    1.4253887155
   4.4732920509   -1.0993005030    0.4630634326
   4.2415763352   -0.0840876200    0.4630634326
   2.6541255486   -3.3804631445    0.4630634326
   3.5923233275   -2.9286509067    0.4630634326
   4.2415763352   -2.1145133860    0.4630634326
   4.4732920509   -1.0993005030   -0.6050370504
   4.2415763352   -0.0840876200   -0.6050370504
   2.6541255486   -3.3804631445   -0.6050370504
   3.5923233275   -2.9286509067   -0.6050370504
   4.2415763352   -2.1145133860   -0.6050370504
   4.0098606196   -1.0993005030   -1.5673623334
   2.9129479467   -2.8061299384   -1.5673623334
   3.7119894537   -2.1137565313   -1.5673623334
   3.1747860355   -1.0993005030   -2.2333120919
   3.9107410983    1.3673678279    1.5152396092
   3.6128699325    2.3818238562    1.5152396092
   2.8138284255    3.0741972633    1.5152396092
   4.3741725297    1.3673678279    0.5529143262
   4.1424568140    2.3825807108    0.5529143262
   3.4932038063    3.1967182316    0.5529143262
   2.5550060274    3.6485304693    0.5529143262
   4.1424568140    0.3521549449    0.5529143262
   4.3741725297    1.3673678279   -0.5151861567
   4.1424568140    2.3825807108   -0.5151861567
   3.4932038063    3.1967182316   -0.5151861567
   2.5550060274    3.6485304693   -0.5151861567
   4.1424568140    0.3521549449   -0.5151861567
   3.9107410983    1.3673678279   -1.4775114397
   3.6128699325    2.3818238562   -1.4775114397
   2.8138284255    3.0741972633   -1.4775114397
