#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  24
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  14
#! SET periodic_psi true
   -3.141592654   -3.141592654  173.043351235  -53.013619168   12.723771857
   -2.879793266   -3.141592654  154.589082565  -46.542928413    8.420150312
   -2.617993878   -3.141592654  136.818532299  -42.591302229    5.979396831
   -2.356194490   -3.141592654  121.481778384  -40.065626197    3.949255753
   -2.094395102   -3.141592654  112.042636477  -19.193067580    2.040424612
   -1.832595715   -3.141592654  114.846554067   23.283561072    2.187184855
   -1.570796327   -3.141592654  134.068989284   24.663956826    3.450036357
   -1.308996939   -3.141592654  158.970651971   23.016452909    5.871028364
   -1.047197551   -3.141592654  178.722920249   27.717480013    9.489992779
   -0.785398163   -3.141592654  191.558304525   39.617530742   14.102888782
   -0.523598776   -3.141592654  209.550328772   49.460908868   19.186575794
   -0.261799388   -3.141592654  204.690779355   38.029058167   20.929237261
    0.000000000   -3.141592654  159.629666442    1.912545644   14.131020069
    0.261799388   -3.141592654  156.102567038    1.243055278   16.436740964
    0.523598776   -3.141592654  157.439776068    6.818521369   18.778315845
    0.785398163   -3.141592654  159.732683488   12.415414486   20.109439616
    1.047197551   -3.141592654  163.222185338   13.148169424   20.622502523
    1.308996939   -3.141592654  165.996781431    8.099607091   20.343564169
    1.570796327   -3.141592654  167.744782848    6.159380635   19.296390930
    1.832595715   -3.141592654  169.761030500    7.093011804   17.507595205
    2.094395102   -3.141592654  198.311523731   -7.979119312   17.694751136
    2.356194490   -3.141592654  243.977499252  -51.796264212   26.177614534
    2.617993878   -3.141592654  218.615556618  -61.716264333   22.347965175
    2.879793266   -3.141592654  191.130953954  -61.058521323   17.432107123

   -3.141592654   -2.692793703  185.024005590  -60.452243271   10.376107046
   -2.879793266   -2.692793703  164.000246818  -52.748952855    6.876685047
   -2.617993878   -2.692793703  144.467972147  -47.299495480    4.790946763
